enrollee_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,Xgrp
26427.0,city_65,0.802,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,>4,52.0,0.0,train
1190.0,city_23,0.899,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,100-500,Public Sector,2,44.0,0.0,train
4778.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,85.0,0.0,train
26619.0,city_12,0.64,Male,Has relevant experience,Full time course,High School,,3,100-500,,never,56.0,0.0,train
14823.0,city_21,0.624,Male,No relevant experience,Part time course,Graduate,No Major,5,<10,Early Stage Startup,4,46.0,1.0,train
20463.0,city_21,0.624,,No relevant experience,no_enrollment,,,3,,,,12.0,0.0,train
15013.0,city_160,0.92,,Has relevant experience,no_enrollment,,,>20,,,2,56.0,1.0,train
16940.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,16,500-999,Public Sector,4,12.0,0.0,train
17262.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,1,50-99,Pvt Ltd,never,300.0,0.0,train
13491.0,city_21,0.624,,No relevant experience,no_enrollment,Graduate,STEM,1,,,never,157.0,1.0,train
29410.0,city_180,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,,,1,82.0,1.0,train
6406.0,city_160,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,3,61.0,0.0,train
24089.0,city_21,0.624,Female,Has relevant experience,no_enrollment,Graduate,STEM,<1,10/49,Pvt Ltd,1,16.0,1.0,train
14254.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,10000+,NGO,2,112.0,0.0,train
19638.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,Arts,9,<10,Pvt Ltd,1,94.0,1.0,train
8410.0,city_114,0.926,Male,Has relevant experience,no_enrollment,High School,,13,10/49,Pvt Ltd,2,32.0,0.0,train
24458.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,>4,107.0,0.0,train
32789.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,42.0,0.0,train
25235.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,1,136.0,0.0,train
10190.0,city_136,0.897,Male,No relevant experience,Part time course,Masters,STEM,3,50-99,,never,104.0,0.0,train
9415.0,city_98,0.949,,Has relevant experience,no_enrollment,Masters,STEM,>20,,,>4,70.0,0.0,train
3769.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,1,5.0,0.0,train
22376.0,city_19,0.682,,No relevant experience,Full time course,Graduate,STEM,4,,,never,24.0,1.0,train
16185.0,city_116,0.743,Male,Has relevant experience,no_enrollment,High School,,16,50-99,Pvt Ltd,2,156.0,0.0,train
9182.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,,,2,92.0,0.0,train
25711.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,>4,28.0,0.0,train
31216.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,11,1000-4999,Public Sector,1,22.0,1.0,train
12371.0,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,94.0,0.0,train
28361.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,2,10.0,1.0,train
3669.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,44.0,0.0,train
1318.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,14,500-999,NGO,2,25.0,0.0,train
23252.0,city_75,0.939,,Has relevant experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,>4,200.0,0.0,train
14681.0,city_40,0.7759999999999999,Male,Has relevant experience,no_enrollment,High School,,16,100-500,Funded Startup,>4,76.0,0.0,train
20777.0,city_143,0.74,,No relevant experience,no_enrollment,Graduate,STEM,<1,,,,88.0,1.0,train
13940.0,city_100,0.887,Male,Has relevant experience,no_enrollment,High School,,4,50-99,,1,46.0,0.0,train
12397.0,city_21,0.624,Male,No relevant experience,no_enrollment,Masters,STEM,1,50-99,Pvt Ltd,1,51.0,0.0,train
792.0,city_23,0.899,Male,No relevant experience,Part time course,Graduate,STEM,5,10000+,Pvt Ltd,3,5.0,0.0,train
30451.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,5,,,2,113.0,1.0,train
26691.0,city_114,0.926,Male,No relevant experience,no_enrollment,Masters,Business Degree,<1,,,2,34.0,1.0,train
28296.0,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,4,500-999,Pvt Ltd,1,82.0,0.0,train
11258.0,city_16,0.91,,No relevant experience,no_enrollment,Graduate,STEM,>20,,,1,45.0,0.0,train
16137.0,city_21,0.624,Male,No relevant experience,no_enrollment,Masters,Other,15,,Public Sector,3,95.0,1.0,train
1262.0,city_160,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,17,,,2,12.0,0.0,train
29574.0,city_41,0.8270000000000001,Male,Has relevant experience,Part time course,Graduate,STEM,7,<10,Funded Startup,3,48.0,0.0,train
31531.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,4,108.0,0.0,train
13841.0,city_83,0.923,Other,Has relevant experience,no_enrollment,Graduate,STEM,10,,,>4,196.0,1.0,train
14759.0,city_136,0.897,,Has relevant experience,Part time course,Masters,STEM,4,,,2,160.0,0.0,train
1145.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,3,6.0,0.0,train
30513.0,city_61,0.913,Female,Has relevant experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,71.0,0.0,train
16080.0,city_103,0.92,,No relevant experience,Full time course,Graduate,STEM,3,<10,Public Sector,2,37.0,1.0,train
10863.0,city_71,0.884,Male,Has relevant experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,never,12.0,0.0,train
1221.0,city_40,0.7759999999999999,Male,Has relevant experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,1,32.0,0.0,train
10910.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,19,,,1,320.0,0.0,train
14544.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,,Pvt Ltd,never,26.0,0.0,train
17324.0,city_136,0.897,,No relevant experience,Full time course,Graduate,STEM,2,,,never,37.0,1.0,train
20726.0,city_71,0.884,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,232.0,0.0,train
19724.0,city_73,0.754,Male,No relevant experience,no_enrollment,Graduate,STEM,13,,,1,18.0,1.0,train
2739.0,city_16,0.91,,Has relevant experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,>4,105.0,0.0,train
18603.0,city_160,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,102.0,0.0,train
21953.0,city_102,0.804,,Has relevant experience,no_enrollment,Masters,STEM,3,,Pvt Ltd,1,11.0,0.0,train
15955.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,2,74.0,0.0,train
22358.0,city_165,0.903,Male,Has relevant experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,2,42.0,0.0,train
23778.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,never,58.0,0.0,train
13966.0,city_64,0.6659999999999999,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,1,124.0,0.0,train
3687.0,city_103,0.92,Male,No relevant experience,Full time course,Graduate,Business Degree,2,100-500,Pvt Ltd,1,43.0,0.0,train
32182.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,10/49,Early Stage Startup,1,31.0,0.0,train
3837.0,city_103,0.92,Male,Has relevant experience,no_enrollment,,,1,100-500,Other,1,53.0,0.0,train
19306.0,city_99,0.915,Female,Has relevant experience,no_enrollment,Graduate,STEM,18,50-99,,2,28.0,0.0,train
32737.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,10/49,,1,9.0,0.0,train
15943.0,city_74,0.579,Male,Has relevant experience,,Graduate,STEM,2,,Pvt Ltd,1,8.0,1.0,train
381.0,city_145,0.555,,Has relevant experience,no_enrollment,Graduate,STEM,6,,,2,92.0,0.0,train
18661.0,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,6,,,2,39.0,1.0,train
1625.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,32.0,1.0,train
23953.0,city_19,0.682,Female,Has relevant experience,no_enrollment,Graduate,Other,>20,,,2,63.0,0.0,train
23240.0,city_73,0.754,Male,Has relevant experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,7.0,0.0,train
8467.0,city_160,0.92,Male,Has relevant experience,Full time course,High School,,5,100-500,Funded Startup,1,6.0,0.0,train
2392.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,Other,10,,,>4,116.0,0.0,train
19280.0,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,Humanities,6,,,1,280.0,0.0,train
22552.0,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,4,<10,Pvt Ltd,1,49.0,1.0,train
16930.0,city_114,0.926,Male,Has relevant experience,,Masters,STEM,19,10000+,Pvt Ltd,1,294.0,0.0,train
7972.0,city_28,0.939,,No relevant experience,,Graduate,STEM,10,1000-4999,,1,22.0,0.0,train
20395.0,city_19,0.682,Female,Has relevant experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,1,23.0,1.0,train
6874.0,city_70,0.698,,No relevant experience,no_enrollment,High School,,2,,,never,9.0,0.0,train
2319.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,72.0,0.0,train
33222.0,city_21,0.624,Male,No relevant experience,no_enrollment,High School,,<1,,Pvt Ltd,never,35.0,0.0,train
26360.0,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,1,29.0,0.0,train
3129.0,city_16,0.91,Male,No relevant experience,no_enrollment,Graduate,STEM,5,,,1,8.0,0.0,train
27613.0,city_102,0.804,Male,Has relevant experience,no_enrollment,Masters,STEM,8,10/49,Pvt Ltd,4,156.0,0.0,train
17992.0,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,3,,,never,62.0,1.0,train
373.0,city_10,0.895,Male,Has relevant experience,no_enrollment,Graduate,STEM,18,50-99,Funded Startup,1,24.0,0.0,train
1052.0,city_16,0.91,,No relevant experience,Full time course,Masters,STEM,15,,,>4,12.0,1.0,train
2966.0,city_61,0.913,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,50.0,0.0,train
31847.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,>4,87.0,0.0,train
14856.0,city_72,0.795,,No relevant experience,Full time course,High School,,3,50-99,Pvt Ltd,3,4.0,0.0,train
3616.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,1000-4999,Other,1,9.0,0.0,train
29232.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,72.0,0.0,train
27445.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,7,,,1,102.0,1.0,train
18249.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,10/49,Funded Startup,2,11.0,0.0,train
4178.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,22.0,0.0,train
12280.0,city_152,0.698,,No relevant experience,Full time course,Graduate,Business Degree,<1,100-500,Early Stage Startup,1,25.0,0.0,train
869.0,city_23,0.899,Male,Has relevant experience,no_enrollment,,,14,1000-4999,Pvt Ltd,2,51.0,0.0,train
16465.0,city_104,0.924,Male,Has relevant experience,no_enrollment,Masters,STEM,19,,Pvt Ltd,1,23.0,0.0,train
9794.0,city_103,0.92,Male,Has relevant experience,Full time course,High School,,8,,,1,48.0,0.0,train
7891.0,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,1,23.0,1.0,train
18328.0,city_19,0.682,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,,,1,37.0,1.0,train
23676.0,city_160,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,>20,,,>4,39.0,0.0,train
17091.0,city_103,0.92,Male,No relevant experience,Full time course,High School,,1,,,1,45.0,0.0,train
16906.0,city_114,0.926,Male,No relevant experience,no_enrollment,Phd,STEM,>20,,,>4,16.0,0.0,train
7578.0,city_75,0.939,Male,No relevant experience,no_enrollment,Graduate,Other,>20,<10,Pvt Ltd,>4,83.0,0.0,train
10445.0,city_21,0.624,,Has relevant experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,>4,14.0,0.0,train
27788.0,city_16,0.91,Male,No relevant experience,no_enrollment,Primary School,,5,,,never,62.0,0.0,train
17566.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,1,77.0,0.0,train
9935.0,city_142,0.727,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,<10,Funded Startup,2,56.0,0.0,train
3792.0,city_160,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,2,24.0,1.0,train
2017.0,city_165,0.903,Male,No relevant experience,no_enrollment,Masters,Humanities,>20,1000-4999,Pvt Ltd,>4,6.0,0.0,train
15319.0,city_19,0.682,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,15.0,0.0,train
24083.0,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,50.0,1.0,train
8306.0,city_53,0.74,Male,No relevant experience,no_enrollment,Graduate,No Major,<1,1000-4999,Pvt Ltd,1,22.0,1.0,train
30924.0,city_14,0.698,Male,Has relevant experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,4.0,0.0,train
27758.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,,<10,Pvt Ltd,>4,19.0,0.0,train
23850.0,city_36,0.893,Male,Has relevant experience,no_enrollment,Masters,STEM,18,10/49,,1,24.0,0.0,train
10656.0,city_19,0.682,Male,No relevant experience,Full time course,Graduate,STEM,3,,,1,75.0,1.0,train
19819.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,29.0,0.0,train
5771.0,city_105,0.794,Male,Has relevant experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,>4,89.0,0.0,train
31438.0,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,3,,Pvt Ltd,never,48.0,1.0,train
16915.0,city_103,0.92,,No relevant experience,no_enrollment,Graduate,Arts,,,Pvt Ltd,3,34.0,0.0,train
8579.0,city_45,0.89,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,never,36.0,0.0,train
23658.0,city_115,0.789,Male,Has relevant experience,no_enrollment,Graduate,STEM,<1,,,2,107.0,1.0,train
198.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,66.0,0.0,train
14560.0,city_27,0.848,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,50-99,,1,288.0,0.0,train
27655.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,116.0,1.0,train
33232.0,city_21,0.624,Other,Has relevant experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,never,51.0,0.0,train
15464.0,city_19,0.682,Male,No relevant experience,no_enrollment,Graduate,STEM,1,,,never,284.0,1.0,train
26155.0,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,Humanities,17,1000-4999,Pvt Ltd,1,20.0,0.0,train
30081.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,1,48.0,1.0,train
9298.0,city_149,0.6890000000000001,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,never,56.0,0.0,train
25945.0,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,2,123.0,0.0,train
31983.0,city_16,0.91,Female,Has relevant experience,no_enrollment,Graduate,Humanities,18,50-99,Pvt Ltd,1,134.0,0.0,train
13668.0,city_136,0.897,Female,Has relevant experience,no_enrollment,Masters,STEM,2,50-99,Funded Startup,1,33.0,0.0,train
11812.0,city_23,0.899,Male,Has relevant experience,no_enrollment,Masters,Humanities,19,10/49,Pvt Ltd,2,150.0,0.0,train
4265.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,,,3,51.0,1.0,train
5647.0,city_26,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,>4,79.0,0.0,train
4589.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,30.0,1.0,train
10627.0,city_13,0.8270000000000001,Male,Has relevant experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,102.0,0.0,train
30288.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,18,1000-4999,Pvt Ltd,>4,8.0,0.0,train
12511.0,city_28,0.939,Male,Has relevant experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,1,46.0,0.0,train
21137.0,city_50,0.8959999999999999,Male,Has relevant experience,no_enrollment,Masters,Business Degree,>20,,,>4,110.0,0.0,train
745.0,city_16,0.91,,Has relevant experience,no_enrollment,Graduate,STEM,19,50-99,,2,306.0,1.0,train
134.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1,174.0,1.0,train
21330.0,city_136,0.897,,Has relevant experience,no_enrollment,Masters,STEM,>20,,,>4,21.0,0.0,train
27402.0,city_103,0.92,Male,No relevant experience,no_enrollment,High School,,3,,,never,96.0,0.0,train
6321.0,city_162,0.767,,Has relevant experience,no_enrollment,Masters,STEM,15,,,>4,46.0,1.0,train
8345.0,city_158,0.7659999999999999,Male,No relevant experience,Full time course,Graduate,STEM,3,,,1,157.0,1.0,train
24404.0,city_114,0.926,Male,Has relevant experience,Part time course,High School,,8,100-500,Pvt Ltd,1,21.0,0.0,train
2348.0,city_159,0.843,,No relevant experience,Full time course,Graduate,STEM,7,,Public Sector,,28.0,1.0,train
20642.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,never,17.0,0.0,train
26749.0,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,200.0,0.0,train
21272.0,city_75,0.939,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,1,22.0,0.0,train
1972.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,2,162.0,0.0,train
7374.0,city_105,0.794,Male,Has relevant experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,2,77.0,0.0,train
12991.0,city_73,0.754,Male,No relevant experience,Part time course,Masters,STEM,14,,,1,3.0,1.0,train
31067.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,18,1000-4999,Pvt Ltd,4,22.0,0.0,train
5102.0,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,Humanities,5,10000+,Public Sector,2,21.0,0.0,train
10041.0,city_103,0.92,,No relevant experience,Full time course,Graduate,STEM,<1,,,2,336.0,1.0,train
6779.0,city_74,0.579,Male,Has relevant experience,Full time course,Graduate,STEM,6,10/49,Pvt Ltd,,21.0,1.0,train
31524.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,100-500,,1,21.0,0.0,train
565.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Business Degree,19,,,>4,100.0,1.0,train
3661.0,city_173,0.878,Male,No relevant experience,Full time course,High School,,4,,,1,90.0,0.0,train
31887.0,city_71,0.884,Male,Has relevant experience,Part time course,Masters,STEM,5,,,4,22.0,0.0,train
27573.0,city_75,0.939,Male,No relevant experience,Full time course,High School,,3,<10,Pvt Ltd,1,4.0,0.0,train
33221.0,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,Business Degree,15,,,3,47.0,0.0,train
29184.0,city_176,0.764,Male,No relevant experience,Full time course,Graduate,STEM,4,,,1,10.0,0.0,train
21482.0,city_21,0.624,,Has relevant experience,,Graduate,STEM,3,50-99,,1,118.0,1.0,train
3771.0,city_160,0.92,,No relevant experience,no_enrollment,Graduate,STEM,<1,100-500,Public Sector,1,38.0,0.0,train
8690.0,city_83,0.923,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,>4,64.0,0.0,train
15659.0,city_21,0.624,Male,No relevant experience,Full time course,High School,,1,,,never,108.0,1.0,train
27045.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,7,,,4,62.0,1.0,train
14912.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,10000+,Other,2,258.0,0.0,train
